satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium
0.66,0.95,5,192,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.21,0.76,6,219,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.46,0.53,2,129,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.78,0.66,3,164,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.89,0.88,5,228,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.64,0.53,4,163,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.89,7,285,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.47,2,138,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.57,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.19,0.59,7,192,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.89,0.75,5,258,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.77,6,256,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.44,0.39,2,188,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.99,0.75,3,215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.91,6,262,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.67,0.72,4,223,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.91,0.82,2,241,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.71,0.96,3,132,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.94,6,255,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.54,0.97,4,258,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.63,0.5,2,230,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.39,0.47,2,131,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.57,0.88,4,140,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.49,0.51,4,133,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.54,2,132,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.84,0.76,5,215,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.44,0.53,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.75,0.85,4,181,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.43,0.57,2,157,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.82,0.84,3,139,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.58,0.6,4,147,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.93,6,273,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.92,0.85,4,184,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.84,0.74,3,182,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.8,0.58,4,172,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.77,0.8,3,207,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.56,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.67,0.52,4,262,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.73,0.77,3,230,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.8,4,279,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.52,2,153,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.79,1.0,4,218,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49,0.83,2,185,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.45,0.51,2,155,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.84,0.63,2,162,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.78,0.89,3,211,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.81,6,266,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.39,0.49,2,129,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.32,0.55,4,167,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.87,6,266,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.78,0.9,4,238,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.87,1.0,5,261,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.37,0.46,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.55,2,129,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.45,0.47,2,160,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.51,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,0.49,5,256,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,0.85,5,266,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.78,0.86,5,274,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.56,2,136,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.96,6,262,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.82,0.76,3,174,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.7,0.95,4,231,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43,0.46,2,149,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.96,3,252,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.19,0.92,5,193,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.51,0.56,4,168,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.97,6,288,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.5,0.4,2,108,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.63,0.62,5,212,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.54,2,143,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.77,6,290,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.36,0.93,3,162,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.76,0.92,4,246,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.94,0.59,6,212,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.84,6,298,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.88,0.89,2,160,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.8,0.95,5,217,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.78,0.63,4,265,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.84,6,300,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.87,0.9,5,254,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.79,0.9,3,152,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.39,0.78,2,205,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.86,0.68,5,263,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.87,0.92,4,141,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.92,0.85,3,151,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,0.95,3,221,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.86,6,254,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.76,0.82,4,172,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.99,4,226,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.94,0.61,3,140,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.96,0.47,2,233,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.77,0.91,5,221,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,0.77,5,269,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.53,2,127,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.91,0.9,4,245,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.77,0.94,5,226,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.6,0.48,4,219,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.17,0.66,6,224,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.84,3,154,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.43,0.45,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.31,0.5,3,262,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.81,0.83,3,177,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.63,0.86,4,271,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.38,0.46,2,155,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.54,0.74,4,164,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.75,0.93,5,210,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.72,0.73,5,134,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.47,2,150,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.3,0.44,3,129,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.75,2,243,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.18,0.48,4,176,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.64,0.55,3,147,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1,0.85,6,260,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.77,0.89,4,270,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.87,6,248,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.51,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.98,0.97,4,196,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.54,0.83,6,165,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.43,0.5,2,137,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.44,0.54,2,133,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.27,0.96,3,255,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.88,6,269,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.47,2,146,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.77,6,290,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.61,0.96,3,247,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.49,0.74,2,154,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.33,0.88,6,219,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.8,0.54,4,269,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.96,0.81,3,212,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.84,0.59,4,216,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1,0.9,7,290,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,0.61,3,231,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.45,0.57,2,143,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.43,0.46,2,156,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.34,0.39,2,136,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,0.9,4,153,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.86,1.0,5,257,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.53,0.59,4,265,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.82,0.87,3,204,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.77,6,265,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.69,0.98,4,180,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.95,0.96,4,244,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49,0.63,6,265,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.77,0.87,4,242,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.56,0.58,5,266,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.96,0.91,4,228,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.56,2,146,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.98,0.81,3,153,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.51,0.97,4,258,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.89,6,276,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.94,0.8,6,147,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.97,0.67,2,147,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.9,0.48,4,204,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.86,6,309,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.71,5,186,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.81,0.44,4,166,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.89,7,310,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.41,0.57,2,160,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.96,0.9,4,201,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.51,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.45,0.47,2,160,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.49,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.81,1.0,4,253,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.46,0.54,2,144,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.46,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,0.59,4,201,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.79,6,274,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.31,0.42,4,108,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.91,6,285,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.98,0.42,5,226,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.71,0.53,6,203,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.71,0.93,2,199,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.94,6,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.89,0.95,2,181,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.8,0.84,3,251,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.62,0.55,3,108,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.77,6,247,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.9,0.62,3,254,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.57,2,151,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.85,0.84,5,179,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.97,0.78,4,261,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.93,6,279,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.44,0.51,2,127,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.97,0.86,5,222,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.72,0.63,3,176,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.47,2,145,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.45,0.54,2,152,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.85,0.95,4,171,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.59,0.73,2,230,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.76,0.74,3,183,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.52,2,155,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.36,0.52,2,146,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.49,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.97,0.83,3,238,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.62,0.51,4,208,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.54,2,149,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.61,0.41,3,138,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.48,2,149,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.15,0.67,6,195,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.73,0.52,4,215,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.11,0.78,7,248,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.88,1.0,5,219,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.73,0.97,6,189,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.75,0.81,5,227,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.99,5,241,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.94,0.52,5,133,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.15,0.66,4,180,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.89,0.67,3,226,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.79,0.7,4,268,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.94,0.59,4,241,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.92,0.91,4,222,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.8,6,247,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.92,6,281,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.41,0.46,2,156,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.13,0.76,5,219,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.74,0.68,3,242,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.2,0.73,3,250,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.87,6,272,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.87,0.73,3,172,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.81,0.97,5,243,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.74,0.91,4,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.48,0.57,4,270,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.92,7,269,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.87,0.54,4,211,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.23,0.48,5,221,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.53,0.6,5,247,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.57,0.57,4,141,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.81,6,305,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.66,0.82,4,257,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.78,0.92,5,137,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.95,0.61,3,224,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.74,0.68,3,206,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.45,0.57,2,134,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.93,7,305,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.77,6,310,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.84,0.62,5,217,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.54,0.87,4,163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.27,0.48,4,185,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.57,2,127,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.52,2,143,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.13,0.84,5,189,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.18,0.54,6,209,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.52,2,155,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.94,0.51,5,142,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.68,0.78,3,232,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.36,3,168,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.89,6,260,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.54,0.46,2,98,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.91,3,240,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.94,0.88,5,150,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.7,0.77,4,266,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.57,0.92,3,238,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.77,6,247,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.75,0.49,4,208,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.66,0.96,3,175,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.72,0.96,5,267,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.77,1.0,4,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.24,0.91,5,177,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.91,0.75,4,159,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.9,0.85,3,253,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.84,6,279,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.13,0.72,4,247,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.36,0.51,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.97,0.38,5,211,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.16,0.94,4,261,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.49,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.49,2,142,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.89,0.88,5,228,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.86,7,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.84,1.0,5,218,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.18,0.7,5,182,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.55,0.73,4,201,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.91,0.88,5,210,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.34,0.62,3,119,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.55,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.64,0.67,5,167,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.23,0.8,5,139,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.83,0.93,3,220,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.71,0.79,3,134,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.44,0.53,2,147,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.87,0.92,2,248,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.92,6,260,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.72,1.0,5,264,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.55,0.41,4,132,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.74,0.87,5,242,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.15,0.52,4,265,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1,0.93,6,298,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.97,0.74,4,209,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.41,0.48,2,139,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.34,0.67,4,141,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.56,2,160,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.97,6,260,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.84,0.96,4,247,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.89,0.85,4,195,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.47,0.71,2,241,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.69,0.83,4,264,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.36,0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.42,0.54,2,130,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.94,7,255,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
